time,latitude,longitude,mean_analysed_sst
2016-01-01,31.02,167.02,19.53
2016-01-01,31.02,168.02,19.64
2016-01-01,31.02,169.02,20.18
2016-01-01,31.02,170.02,20.03
2016-01-01,31.02,171.02,19.84
2016-01-01,31.02,172.02,19.74
2016-01-01,31.02,173.02,19.38
2016-01-01,31.02,174.02,19.09
2016-01-01,31.02,175.02,18.76
2016-01-01,31.02,176.02,18.61
2016-01-01,31.02,177.02,18.36
2016-01-01,31.02,178.02,18.14
2016-01-01,31.02,179.02,17.62
2016-01-01,32.02,-179.98,17.27
2016-01-01,32.02,-178.98,17.46
2016-01-01,32.02,-177.98,17.38
2016-01-01,32.02,-176.98,18.1
2016-01-01,32.02,-175.98,18.61
2016-01-01,32.02,-174.98,17.96
2016-01-01,32.02,-173.98,17.32
2016-01-01,32.02,-172.98,17.27
2016-01-01,32.02,-171.98,18.04
2016-01-01,32.02,-170.98,18.25
2016-01-01,32.02,-169.98,17.21
2016-01-01,32.02,-168.98,17.52
2016-01-01,32.02,-167.98,17.59
2016-01-01,32.02,-166.98,17.38
2016-01-01,32.02,-165.98,17.34
2016-01-01,32.02,-164.98,17.08
2016-01-01,32.02,-163.98,18.27
2016-01-01,32.02,-162.98,18.25
2016-01-01,32.02,-161.98,17.52
2016-01-01,32.02,-160.98,17.35
2016-01-01,32.02,-159.98,17.76
2016-01-01,32.02,-158.98,18.08
2016-01-01,32.02,-157.98,18.45
2016-01-01,32.02,-156.98,18.93
2016-01-01,32.02,-155.98,18.53
2016-01-01,32.02,-154.98,18.21
2016-01-01,32.02,-153.98,18.53
2016-01-01,32.02,-152.98,18.97
2016-01-01,32.02,-151.98,18.64
2016-01-01,32.02,-150.98,18.35
2016-01-01,32.02,-149.98,18.11
2016-01-01,32.02,-148.98,19.12
2016-01-01,32.02,-147.98,19.11
2016-01-01,32.02,-146.98,18.95
2016-01-01,32.02,-145.98,17.78
2016-01-01,32.02,-144.98,18.05
2016-01-01,32.02,-143.98,18.93
2016-01-01,32.02,-142.98,19.08
2016-01-01,32.02,-141.98,18.72
2016-01-01,32.02,-140.98,18.93
2016-01-01,32.02,-139.98,18.96
2016-01-01,32.02,-138.98,18.55
2016-01-01,32.02,-137.98,18.41
2016-01-01,32.02,-136.98,18.01
2016-01-01,32.02,-135.98,18.45
2016-01-01,32.02,-134.98,18.71
2016-01-01,32.02,-133.98,18.27
2016-01-01,32.02,-132.98,17.85
2016-01-01,32.02,-131.98,17.82
2016-01-01,32.02,-130.98,17.96
2016-01-01,32.02,-129.98,17.83
2016-01-01,32.02,-128.98,17.53
2016-01-01,32.02,-127.98,17.37
2016-01-01,32.02,-126.98,16.93
2016-01-01,32.02,-125.98,16.77
2016-01-01,32.02,-124.98,16.27
2016-01-01,32.02,-123.98,15.95
2016-01-01,32.02,-122.98,15.86
2016-01-01,32.02,-121.98,15.25
2016-01-01,32.02,-120.98,15.73
2016-01-01,32.02,-119.98,15.39
2016-01-01,32.02,-118.98,16.01
2016-01-01,32.02,-117.98,16.19
2016-01-01,32.02,-116.98,15.86
2016-01-01,32.02,-79.97,19.22
2016-01-01,32.02,-78.97,24.21
2016-01-01,32.02,-77.97,25.12
2016-01-01,32.02,-76.97,24.72
2016-01-01,32.02,-75.97,23.41
2016-01-01,32.02,-74.97,23.15
2016-01-01,32.02,-73.97,22.26
2016-01-01,32.02,-72.97,22.06
2016-01-01,32.02,-71.97,22.09
2016-01-01,32.02,-70.97,21.74
2016-01-01,32.02,-69.97,21.68
2016-01-01,32.02,-68.97,21.91
2016-01-01,32.02,-67.97,21.6
2016-01-01,32.02,-66.97,21.54
2016-01-01,32.02,-65.97,21.11
2016-01-01,32.02,-64.97,21.46
2016-01-01,32.02,-63.98,22.06
2016-01-01,32.02,-62.98,22.16
2016-01-01,32.02,-61.98,22.17
2016-01-01,32.02,-60.98,21.83
2016-01-01,32.02,-59.98,21.41
2016-01-01,32.02,-58.98,21.53
2016-01-01,32.02,-57.98,21.68
2016-01-01,32.02,-56.98,21.93
2016-01-01,32.02,-55.98,21.75
2016-01-01,32.02,-54.98,21.62
2016-01-01,32.02,-53.98,21.18
2016-01-01,32.02,-52.98,21.66
2016-01-01,32.02,-51.98,21.85
2016-01-01,32.02,-50.98,21.61
2016-01-01,32.02,-49.98,21.1
2016-01-01,32.02,-48.98,21.06
2016-01-01,32.02,-47.98,21.41
2016-01-01,32.02,-46.98,21.17
2016-01-01,32.02,-45.98,20.87
2016-01-01,32.02,-44.98,20.41
2016-01-01,32.02,-43.98,20.8
2016-01-01,32.02,-42.98,20.79
2016-01-01,32.02,-41.98,19.97
2016-01-01,32.02,-40.98,20.06
2016-01-01,32.02,-39.98,20.2
2016-01-01,32.02,-38.98,19.96
2016-01-01,32.02,-37.98,19.38
2016-01-01,32.02,-36.98,20.4
2016-01-01,32.02,-35.98,20.69
2016-01-01,32.02,-34.98,20.53
2016-01-01,32.02,-33.98,20.33
2016-01-01,32.02,-32.98,20.46
2016-01-01,32.02,-31.98,20.21
2016-01-01,32.02,-30.98,20.23
2016-01-01,32.02,-29.98,20.4
2016-01-01,32.02,-28.98,20.3
2016-01-01,32.02,-27.98,20.09
2016-01-01,32.02,-26.98,19.84
2016-01-01,32.02,-25.98,19.6
2016-01-01,32.02,-24.98,19.9
2016-01-01,32.02,-23.98,19.96
2016-01-01,32.02,-22.98,20.08
2016-01-01,32.02,-21.98,20.28
2016-01-01,32.02,-20.98,19.97
2016-01-01,32.02,-19.98,19.76
2016-01-01,32.02,-18.98,20.17
2016-01-01,32.02,-17.98,20.17
2016-01-01,32.02,-16.98,19.61
2016-01-01,32.02,-15.98,19.37
2016-01-01,32.02,-14.98,19.66
2016-01-01,32.02,-13.98,19.41
2016-01-01,32.02,-12.98,19.14
2016-01-01,32.02,-11.98,19.12
2016-01-01,32.02,-10.98,18.96
2016-01-01,32.02,-9.98,18.58
2016-01-01,32.02,16.02,18.6
2016-01-01,32.02,17.02,18.41
2016-01-01,32.02,18.02,18.2
2016-01-01,32.02,19.02,18.84
2016-01-01,32.02,20.02,18.63
2016-01-01,32.02,24.02,18.03
2016-01-01,32.02,25.02,18.35
2016-01-01,32.02,26.02,18.73
2016-01-01,32.02,27.02,18.39
2016-01-01,32.02,28.02,18.32
2016-01-01,32.02,29.02,18.06
2016-01-01,32.02,30.02,18.6
2016-01-01,32.02,31.02,18.86
2016-01-01,32.02,32.02,18.86
2016-01-01,32.02,33.02,19.03
2016-01-01,32.02,34.02,18.77
2016-01-01,32.02,122.02,7.47
2016-01-01,32.02,123.02,11.29
2016-01-01,32.02,124.02,11.96
2016-01-01,32.02,125.02,13.55
2016-01-01,32.02,126.02,16.57
2016-01-01,32.02,127.02,18.22
2016-01-01,32.02,128.02,18.63
2016-01-01,32.02,129.02,18.69
2016-01-01,32.02,130.02,18.28
2016-01-01,32.02,132.02,20.28
2016-01-01,32.02,133.02,21.68
2016-01-01,32.02,134.02,21.72
2016-01-01,32.02,135.02,21.3
2016-01-01,32.02,136.02,20.96
2016-01-01,32.02,137.02,20.81
2016-01-01,32.02,138.02,20.91
2016-01-01,32.02,139.02,20.87
2016-01-01,32.02,140.02,20.86
2016-01-01,32.02,141.02,20.65
2016-01-01,32.02,142.02,20.25
2016-01-01,32.02,143.02,19.69
2016-01-01,32.02,144.02,19.47
2016-01-01,32.02,145.02,19.42
2016-01-01,32.02,146.02,19.34
2016-01-01,32.02,147.02,20.3
2016-01-01,32.02,148.02,20.29
2016-01-01,32.02,149.02,19.99
2016-01-01,32.02,150.02,19.95
2016-01-01,32.02,151.02,20.35
2016-01-01,32.02,152.02,20.23
2016-01-01,32.02,153.02,19.71
2016-01-01,32.02,154.02,19.43
2016-01-01,32.02,155.02,19.43
2016-01-01,32.02,156.02,18.63
2016-01-01,32.02,157.02,19.63
2016-01-01,32.02,158.02,20.43
2016-01-01,32.02,159.02,20.44
2016-01-01,32.02,160.02,20.15
2016-01-01,32.02,161.02,20.05
2016-01-01,32.02,162.02,19.7
2016-01-01,32.02,163.02,20.29
2016-01-01,32.02,164.02,20.42
2016-01-01,32.02,165.02,19.85
2016-01-01,32.02,166.02,19.49
2016-01-01,32.02,167.02,19.22
2016-01-01,32.02,168.02,18.96
2016-01-01,32.02,169.02,18.71
2016-01-01,32.02,170.02,19.13
2016-01-01,32.02,171.02,19.48
2016-01-01,32.02,172.02,19.66
2016-01-01,32.02,173.02,19.52
2016-01-01,32.02,174.02,19.24
2016-01-01,32.02,175.02,18.5
2016-01-01,32.02,176.02,18.08
2016-01-01,32.02,177.02,17.74
2016-01-01,32.02,178.02,17.52
2016-01-01,32.02,179.02,16.84
2016-01-01,33.02,-179.98,17.51
2016-01-01,33.02,-178.98,17.01
2016-01-01,33.02,-177.98,16.19
2016-01-01,33.02,-176.98,15.84
2016-01-01,33.02,-175.98,16.4
2016-01-01,33.02,-174.98,16.63
2016-01-01,33.02,-173.98,16.53
2016-01-01,33.02,-172.98,16.57
2016-01-01,33.02,-171.98,16.99
2016-01-01,33.02,-170.98,17.23
2016-01-01,33.02,-169.98,16.17
2016-01-01,33.02,-168.98,16.27
2016-01-01,33.02,-167.98,16.65
2016-01-01,33.02,-166.98,16.83
2016-01-01,33.02,-165.98,17.05
2016-01-01,33.02,-164.98,16.23
2016-01-01,33.02,-163.98,17.03
2016-01-01,33.02,-162.98,18.08
2016-01-01,33.02,-161.98,16.91
2016-01-01,33.02,-160.98,16.75
2016-01-01,33.02,-159.98,17.01
2016-01-01,33.02,-158.98,17.35
2016-01-01,33.02,-157.98,17.57
2016-01-01,33.02,-156.98,17.1
2016-01-01,33.02,-155.98,17.06
2016-01-01,33.02,-154.98,17.25
2016-01-01,33.02,-153.98,17.06
2016-01-01,33.02,-152.98,17.57
2016-01-01,33.02,-151.98,18.43
2016-01-01,33.02,-150.98,18.33
2016-01-01,33.02,-149.98,17.64
2016-01-01,33.02,-148.98,17.63
2016-01-01,33.02,-147.98,18.4
2016-01-01,33.02,-146.98,17.87
2016-01-01,33.02,-145.98,17.14
2016-01-01,33.02,-144.98,17.45
2016-01-01,33.02,-143.98,18.35
2016-01-01,33.02,-142.98,17.99
2016-01-01,33.02,-141.98,18.0
2016-01-01,33.02,-140.98,17.93
2016-01-01,33.02,-139.98,18.2
2016-01-01,33.02,-138.98,18.64
2016-01-01,33.02,-137.98,18.23
2016-01-01,33.02,-136.98,17.78
2016-01-01,33.02,-135.98,17.73
2016-01-01,33.02,-134.98,18.11
2016-01-01,33.02,-133.98,17.95
2016-01-01,33.02,-132.98,17.67
2016-01-01,33.02,-131.98,17.37
2016-01-01,33.02,-130.98,17.14
2016-01-01,33.02,-129.98,17.15
2016-01-01,33.02,-128.98,17.03
2016-01-01,33.02,-127.98,16.83
2016-01-01,33.02,-126.98,16.17
2016-01-01,33.02,-125.98,16.02
2016-01-01,33.02,-124.98,15.71
2016-01-01,33.02,-123.98,15.86
2016-01-01,33.02,-122.98,15.36
2016-01-01,33.02,-121.98,14.76
2016-01-01,33.02,-120.98,15.29
2016-01-01,33.02,-119.98,15.0
2016-01-01,33.02,-118.98,15.48
2016-01-01,33.02,-117.98,15.76
2016-01-01,33.02,-78.97,16.75
2016-01-01,33.02,-77.97,22.24
2016-01-01,33.02,-76.97,23.96
2016-01-01,33.02,-75.97,24.35
2016-01-01,33.02,-74.97,23.41
2016-01-01,33.02,-73.97,22.54
2016-01-01,33.02,-72.97,22.09
2016-01-01,33.02,-71.97,22.0
2016-01-01,33.02,-70.97,21.67
2016-01-01,33.02,-69.97,21.69
2016-01-01,33.02,-68.97,21.66
2016-01-01,33.02,-67.97,21.38
2016-01-01,33.02,-66.97,21.36
2016-01-01,33.02,-65.97,21.02
2016-01-01,33.02,-64.97,20.86
2016-01-01,33.02,-63.98,21.13
2016-01-01,33.02,-62.98,21.09
2016-01-01,33.02,-61.98,21.34
2016-01-01,33.02,-60.98,21.27
2016-01-01,33.02,-59.98,21.25
2016-01-01,33.02,-58.98,21.22
2016-01-01,33.02,-57.98,21.21
2016-01-01,33.02,-56.98,21.47
2016-01-01,33.02,-55.98,20.78
2016-01-01,33.02,-54.98,20.85
2016-01-01,33.02,-53.98,20.87
2016-01-01,33.02,-52.98,20.98
2016-01-01,33.02,-51.98,21.03
2016-01-01,33.02,-50.98,21.44
2016-01-01,33.02,-49.98,20.89
2016-01-01,33.02,-48.98,20.32
2016-01-01,33.02,-47.98,20.82
2016-01-01,33.02,-46.98,20.99
2016-01-01,33.02,-45.98,20.91
2016-01-01,33.02,-44.98,20.17
2016-01-01,33.02,-43.98,20.24
2016-01-01,33.02,-42.98,19.75
2016-01-01,33.02,-41.98,19.28
2016-01-01,33.02,-40.98,19.67
2016-01-01,33.02,-39.98,19.87
2016-01-01,33.02,-38.98,19.82
2016-01-01,33.02,-37.98,19.23
2016-01-01,33.02,-36.98,18.82
2016-01-01,33.02,-35.98,19.27
2016-01-01,33.02,-34.98,20.31
2016-01-01,33.02,-33.98,20.31
2016-01-01,33.02,-32.98,20.04
2016-01-01,33.02,-31.98,19.98
2016-01-01,33.02,-30.98,20.09
2016-01-01,33.02,-29.98,20.02
2016-01-01,33.02,-28.98,19.74
2016-01-01,33.02,-27.98,19.42
2016-01-01,33.02,-26.98,19.57
2016-01-01,33.02,-25.98,19.75
2016-01-01,33.02,-24.98,19.49
2016-01-01,33.02,-23.98,19.76
2016-01-01,33.02,-22.98,19.66
2016-01-01,33.02,-21.98,19.51
2016-01-01,33.02,-20.98,19.41
2016-01-01,33.02,-19.98,19.45
2016-01-01,33.02,-18.98,18.86
2016-01-01,33.02,-17.98,19.07
2016-01-01,33.02,-16.98,19.13
2016-01-01,33.02,-15.98,19.15
2016-01-01,33.02,-14.98,19.34
2016-01-01,33.02,-13.98,19.22
2016-01-01,33.02,-12.98,18.96
2016-01-01,33.02,-11.98,18.91
2016-01-01,33.02,-10.98,18.72
2016-01-01,33.02,-9.98,18.78
2016-01-01,33.02,-8.98,18.1
2016-01-01,33.02,12.02,17.47
2016-01-01,33.02,13.02,18.02
2016-01-01,33.02,14.02,18.13
2016-01-01,33.02,15.02,18.25
2016-01-01,33.02,16.02,18.44
2016-01-01,33.02,17.02,18.8
2016-01-01,33.02,18.02,18.24
2016-01-01,33.02,19.02,17.99
2016-01-01,33.02,20.02,17.75
2016-01-01,33.02,21.02,18.07
2016-01-01,33.02,22.02,18.6
2016-01-01,33.02,23.02,18.0
2016-01-01,33.02,24.02,16.98
2016-01-01,33.02,25.02,17.72
2016-01-01,33.02,26.02,18.28
2016-01-01,33.02,27.02,18.0
2016-01-01,33.02,28.02,18.15
2016-01-01,33.02,29.02,17.6
2016-01-01,33.02,30.02,18.25
2016-01-01,33.02,31.02,18.27
2016-01-01,33.02,32.02,18.39
2016-01-01,33.02,33.02,18.68
2016-01-01,33.02,34.02,18.84
2016-01-01,33.02,35.02,18.75
2016-01-01,33.02,121.02,5.65
2016-01-01,33.02,122.02,8.06
2016-01-01,33.02,123.02,10.49
2016-01-01,33.02,124.02,13.06
2016-01-01,33.02,125.02,15.28
2016-01-01,33.02,126.02,16.32
2016-01-01,33.02,127.02,17.52
2016-01-01,33.02,128.02,17.57
2016-01-01,33.02,129.02,16.66
2016-01-01,33.02,132.02,16.97
2016-01-01,33.02,134.02,20.08
2016-01-01,33.02,135.02,21.45
2016-01-01,33.02,136.02,21.31
2016-01-01,33.02,137.02,20.97
2016-01-01,33.02,138.02,20.7
2016-01-01,33.02,139.02,20.59
2016-01-01,33.02,140.02,20.32
2016-01-01,33.02,141.02,20.89
2016-01-01,33.02,142.02,20.38
2016-01-01,33.02,143.02,20.03
2016-01-01,33.02,144.02,19.51
2016-01-01,33.02,145.02,19.58
2016-01-01,33.02,146.02,18.77
2016-01-01,33.02,147.02,19.85
2016-01-01,33.02,148.02,20.02
2016-01-01,33.02,149.02,20.06
2016-01-01,33.02,150.02,19.91
2016-01-01,33.02,151.02,19.74
2016-01-01,33.02,152.02,19.74
2016-01-01,33.02,153.02,19.72
2016-01-01,33.02,154.02,19.42
2016-01-01,33.02,155.02,19.03
2016-01-01,33.02,156.02,16.48
2016-01-01,33.02,157.02,18.32
2016-01-01,33.02,158.02,20.16
2016-01-01,33.02,159.02,19.98
2016-01-01,33.02,160.02,19.39
2016-01-01,33.02,161.02,18.86
2016-01-01,33.02,162.02,19.25
2016-01-01,33.02,163.02,19.57
2016-01-01,33.02,164.02,19.64
2016-01-01,33.02,165.02,19.5
2016-01-01,33.02,166.02,18.96
2016-01-01,33.02,167.02,18.16
2016-01-01,33.02,168.02,17.61
2016-01-01,33.02,169.02,17.75
2016-01-01,33.02,170.02,19.01
2016-01-01,33.02,171.02,19.17
2016-01-01,33.02,172.02,19.23
2016-01-01,33.02,173.02,19.09
2016-01-01,33.02,174.02,18.73
2016-01-01,33.02,175.02,18.18
2016-01-01,33.02,176.02,17.61
2016-01-01,33.02,177.02,17.36
2016-01-01,33.02,178.02,15.72
2016-01-01,33.02,179.02,15.32
2016-01-01,34.02,-179.98,17.52
2016-01-01,34.02,-178.98,16.89
2016-01-01,34.02,-177.98,15.63
2016-01-01,34.02,-176.98,14.96
2016-01-01,34.02,-175.98,15.14
2016-01-01,34.02,-174.98,15.99
2016-01-01,34.02,-173.98,16.07
2016-01-01,34.02,-172.98,16.46
2016-01-01,34.02,-171.98,16.79
2016-01-01,34.02,-170.98,15.93
2016-01-01,34.02,-169.98,15.8
2016-01-01,34.02,-168.98,16.16
2016-01-01,34.02,-167.98,16.16
2016-01-01,34.02,-166.98,16.13
2016-01-01,34.02,-165.98,16.17
2016-01-01,34.02,-164.98,15.5
2016-01-01,34.02,-163.98,15.61
2016-01-01,34.02,-162.98,15.83
2016-01-01,34.02,-161.98,15.55
2016-01-01,34.02,-160.98,15.99
2016-01-01,34.02,-159.98,15.4
2016-01-01,34.02,-158.98,15.85
2016-01-01,34.02,-157.98,16.2
2016-01-01,34.02,-156.98,15.48
2016-01-01,34.02,-155.98,16.01
2016-01-01,34.02,-154.98,16.03
2016-01-01,34.02,-153.98,16.26
2016-01-01,34.02,-152.98,16.01
2016-01-01,34.02,-151.98,16.4
2016-01-01,34.02,-150.98,17.07
2016-01-01,34.02,-149.98,16.7
2016-01-01,34.02,-148.98,16.66
2016-01-01,34.02,-147.98,17.47
2016-01-01,34.02,-146.98,17.79
2016-01-01,34.02,-145.98,16.9
2016-01-01,34.02,-144.98,17.1
2016-01-01,34.02,-143.98,17.43
2016-01-01,34.02,-142.98,17.62
2016-01-01,34.02,-141.98,17.64
2016-01-01,34.02,-140.98,17.2
2016-01-01,34.02,-139.98,17.32
2016-01-01,34.02,-138.98,17.2
2016-01-01,34.02,-137.98,17.13
2016-01-01,34.02,-136.98,17.16
2016-01-01,34.02,-135.98,17.09
2016-01-01,34.02,-134.98,17.67
2016-01-01,34.02,-133.98,17.37
2016-01-01,34.02,-132.98,17.4
2016-01-01,34.02,-131.98,17.0
2016-01-01,34.02,-130.98,16.82
2016-01-01,34.02,-129.98,16.28
2016-01-01,34.02,-128.98,16.47
2016-01-01,34.02,-127.98,16.39
2016-01-01,34.02,-126.98,15.65
2016-01-01,34.02,-125.98,14.74
2016-01-01,34.02,-124.98,14.8
2016-01-01,34.02,-123.98,15.03
2016-01-01,34.02,-122.98,14.41
2016-01-01,34.02,-121.98,14.37
2016-01-01,34.02,-120.98,14.35
2016-01-01,34.02,-119.98,14.57
2016-01-01,34.02,-118.98,15.17
2016-01-01,34.02,-76.97,20.45
2016-01-01,34.02,-75.97,23.79
2016-01-01,34.02,-74.97,24.09
2016-01-01,34.02,-73.97,23.08
2016-01-01,34.02,-72.97,22.11
2016-01-01,34.02,-71.97,22.19
2016-01-01,34.02,-70.97,22.12
2016-01-01,34.02,-69.97,21.47
2016-01-01,34.02,-68.97,21.24
2016-01-01,34.02,-67.97,21.36
2016-01-01,34.02,-66.97,21.64
2016-01-01,34.02,-65.97,21.38
2016-01-01,34.02,-64.97,20.94
2016-01-01,34.02,-63.98,20.87
2016-01-01,34.02,-62.98,21.01
2016-01-01,34.02,-61.98,21.12
2016-01-01,34.02,-60.98,21.16
2016-01-01,34.02,-59.98,21.21
2016-01-01,34.02,-58.98,21.2
2016-01-01,34.02,-57.98,21.06
2016-01-01,34.02,-56.98,21.22
2016-01-01,34.02,-55.98,20.75
2016-01-01,34.02,-54.98,20.71
2016-01-01,34.02,-53.98,20.83
2016-01-01,34.02,-52.98,20.7
2016-01-01,34.02,-51.98,20.63
2016-01-01,34.02,-50.98,20.85
2016-01-01,34.02,-49.98,20.58
2016-01-01,34.02,-48.98,20.22
2016-01-01,34.02,-47.98,20.26
2016-01-01,34.02,-46.98,20.5
2016-01-01,34.02,-45.98,20.32
2016-01-01,34.02,-44.98,19.61
2016-01-01,34.02,-43.98,19.41
2016-01-01,34.02,-42.98,19.13
2016-01-01,34.02,-41.98,19.36
2016-01-01,34.02,-40.98,19.79
2016-01-01,34.02,-39.98,19.77
2016-01-01,34.02,-38.98,19.64
2016-01-01,34.02,-37.98,19.27
2016-01-01,34.02,-36.98,18.52
2016-01-01,34.02,-35.98,18.62
2016-01-01,34.02,-34.98,18.66
2016-01-01,34.02,-33.98,19.19
2016-01-01,34.02,-32.98,19.2
2016-01-01,34.02,-31.98,18.8
2016-01-01,34.02,-30.98,18.8
2016-01-01,34.02,-29.98,19.28
2016-01-01,34.02,-28.98,18.97
2016-01-01,34.02,-27.98,18.15
2016-01-01,34.02,-26.98,18.63
2016-01-01,34.02,-25.98,18.84
2016-01-01,34.02,-24.98,18.71
2016-01-01,34.02,-23.98,19.31
2016-01-01,34.02,-22.98,19.49
2016-01-01,34.02,-21.98,19.42
2016-01-01,34.02,-20.98,19.15
2016-01-01,34.02,-19.98,18.96
2016-01-01,34.02,-18.98,18.74
2016-01-01,34.02,-17.98,18.79
2016-01-01,34.02,-16.98,18.95
2016-01-01,34.02,-15.98,18.98
2016-01-01,34.02,-14.98,18.93
2016-01-01,34.02,-13.98,19.09
2016-01-01,34.02,-12.98,18.88
2016-01-01,34.02,-11.98,18.67
2016-01-01,34.02,-10.98,18.46
2016-01-01,34.02,-9.98,18.35
2016-01-01,34.02,-8.98,18.53
2016-01-01,34.02,-7.98,18.61
2016-01-01,34.02,-6.98,18.08
2016-01-01,34.02,10.02,14.76
2016-01-01,34.02,11.02,16.82
2016-01-01,34.02,12.02,17.53
2016-01-01,34.02,13.02,17.48
2016-01-01,34.02,14.02,17.95
2016-01-01,34.02,15.02,17.92
2016-01-01,34.02,16.02,17.66
2016-01-01,34.02,17.02,17.27
2016-01-01,34.02,18.02,17.42
2016-01-01,34.02,19.02,17.35
2016-01-01,34.02,20.02,17.26
2016-01-01,34.02,21.02,17.04
2016-01-01,34.02,22.02,16.75
2016-01-01,34.02,23.02,16.67
2016-01-01,34.02,24.02,17.07
2016-01-01,34.02,25.02,17.31
2016-01-01,34.02,26.02,17.82
2016-01-01,34.02,27.02,16.56
2016-01-01,34.02,28.02,17.15
2016-01-01,34.02,29.02,17.66
2016-01-01,34.02,30.02,17.91
2016-01-01,34.02,31.02,16.98
2016-01-01,34.02,32.02,18.3
2016-01-01,34.02,33.02,18.43
2016-01-01,34.02,34.02,18.61
2016-01-01,34.02,35.02,18.74
2016-01-01,34.02,121.02,6.69
2016-01-01,34.02,122.02,9.11
2016-01-01,34.02,123.02,11.06
2016-01-01,34.02,124.02,11.65
2016-01-01,34.02,125.02,11.86
2016-01-01,34.02,126.02,13.4
2016-01-01,34.02,127.02,14.88
2016-01-01,34.02,128.02,15.43
2016-01-01,34.02,129.02,16.35
2016-01-01,34.02,130.02,16.4
2016-01-01,34.02,131.02,14.45
2016-01-01,34.02,133.02,13.98
2016-01-01,34.02,135.02,16.88
2016-01-01,34.02,137.02,16.82
2016-01-01,34.02,138.02,16.78
2016-01-01,34.02,139.02,17.07
2016-01-01,34.02,140.02,18.22
2016-01-01,34.02,141.02,19.99
2016-01-01,34.02,142.02,20.3
2016-01-01,34.02,143.02,19.75
2016-01-01,34.02,144.02,19.45
2016-01-01,34.02,145.02,19.58
2016-01-01,34.02,146.02,19.52
2016-01-01,34.02,147.02,19.15
2016-01-01,34.02,148.02,20.0
2016-01-01,34.02,149.02,19.96
2016-01-01,34.02,150.02,19.58
2016-01-01,34.02,151.02,19.64
2016-01-01,34.02,152.02,19.58
2016-01-01,34.02,153.02,19.61
2016-01-01,34.02,154.02,19.49
2016-01-01,34.02,155.02,18.83
2016-01-01,34.02,156.02,16.93
2016-01-01,34.02,157.02,18.55
2016-01-01,34.02,158.02,19.04
2016-01-01,34.02,159.02,17.05
2016-01-01,34.02,160.02,16.61
2016-01-01,34.02,161.02,16.91
2016-01-01,34.02,162.02,17.01
2016-01-01,34.02,163.02,18.69
2016-01-01,34.02,164.02,19.39
2016-01-01,34.02,165.02,18.94
2016-01-01,34.02,166.02,17.58
2016-01-01,34.02,167.02,17.95
2016-01-01,34.02,168.02,18.06
2016-01-01,34.02,169.02,18.17
2016-01-01,34.02,170.02,17.85
2016-01-01,34.02,171.02,17.76
2016-01-01,34.02,172.02,18.7
2016-01-01,34.02,173.02,18.78
2016-01-01,34.02,174.02,18.47
2016-01-01,34.02,175.02,18.29
2016-01-01,34.02,176.02,17.67
2016-01-01,34.02,177.02,15.75
2016-01-01,34.02,178.02,14.89
2016-01-01,34.02,179.02,15.78
2016-01-01,35.02,-179.98,17.04
2016-01-01,35.02,-178.98,17.25
2016-01-01,35.02,-177.98,16.84
2016-01-01,35.02,-176.98,15.11
2016-01-01,35.02,-175.98,15.56
2016-01-01,35.02,-174.98,15.8
2016-01-01,35.02,-173.98,15.71
2016-01-01,35.02,-172.98,15.79
2016-01-01,35.02,-171.98,16.1
2016-01-01,35.02,-170.98,16.12
2016-01-01,35.02,-169.98,15.42
2016-01-01,35.02,-168.98,15.17
2016-01-01,35.02,-167.98,16.04
2016-01-01,35.02,-166.98,16.03
2016-01-01,35.02,-165.98,14.88
2016-01-01,35.02,-164.98,14.85
2016-01-01,35.02,-163.98,14.73
2016-01-01,35.02,-162.98,14.94
2016-01-01,35.02,-161.98,14.62
2016-01-01,35.02,-160.98,14.46
2016-01-01,35.02,-159.98,14.7
2016-01-01,35.02,-158.98,14.5
2016-01-01,35.02,-157.98,14.33
2016-01-01,35.02,-156.98,15.04
2016-01-01,35.02,-155.98,15.02
2016-01-01,35.02,-154.98,15.21
2016-01-01,35.02,-153.98,16.01
2016-01-01,35.02,-152.98,15.99
2016-01-01,35.02,-151.98,15.69
2016-01-01,35.02,-150.98,15.56
2016-01-01,35.02,-149.98,16.34
2016-01-01,35.02,-148.98,16.6
2016-01-01,35.02,-147.98,16.6
2016-01-01,35.02,-146.98,16.51
2016-01-01,35.02,-145.98,15.71
2016-01-01,35.02,-144.98,16.12
2016-01-01,35.02,-143.98,17.18
2016-01-01,35.02,-142.98,16.4
2016-01-01,35.02,-141.98,16.58
2016-01-01,35.02,-140.98,16.5
2016-01-01,35.02,-139.98,16.57
2016-01-01,35.02,-138.98,16.56
2016-01-01,35.02,-137.98,16.25
2016-01-01,35.02,-136.98,16.23
2016-01-01,35.02,-135.98,16.57
2016-01-01,35.02,-134.98,16.93
2016-01-01,35.02,-133.98,16.82
2016-01-01,35.02,-132.98,16.03
2016-01-01,35.02,-131.98,16.11
2016-01-01,35.02,-130.98,16.23
2016-01-01,35.02,-129.98,16.01
2016-01-01,35.02,-128.98,16.17
2016-01-01,35.02,-127.98,16.45
2016-01-01,35.02,-126.98,15.37
2016-01-01,35.02,-125.98,14.15
2016-01-01,35.02,-124.98,14.05
2016-01-01,35.02,-123.98,14.17
2016-01-01,35.02,-122.98,14.16
2016-01-01,35.02,-121.98,14.06
2016-01-01,35.02,-120.98,14.11
2016-01-01,35.02,-76.97,16.33
