time,latitude,longitude,mean_CHL
2009-12-01,37.02,146.02,0.327
2009-12-01,37.02,147.02,0.309
2009-12-01,37.02,148.02,0.259
2009-12-01,37.02,149.02,0.258
2009-12-01,37.02,150.02,0.24
2009-12-01,37.02,151.02,0.219
2009-12-01,37.02,152.02,0.208
2009-12-01,37.02,153.02,0.209
2009-12-01,37.02,154.02,0.236
2009-12-01,37.02,155.02,0.244
2009-12-01,37.02,156.02,0.192
2009-12-01,37.02,157.02,0.186
2009-12-01,37.02,158.02,0.169
2009-12-01,37.02,159.02,0.174
2009-12-01,37.02,160.02,0.237
2009-12-01,37.02,161.02,0.271
2009-12-01,37.02,162.02,0.275
2009-12-01,37.02,163.02,0.223
2009-12-01,37.02,164.02,0.215
2009-12-01,37.02,165.02,0.206
2009-12-01,37.02,166.02,0.21
2009-12-01,37.02,167.02,0.216
2009-12-01,37.02,168.02,0.285
2009-12-01,37.02,169.02,0.289
2009-12-01,37.02,170.02,0.224
2009-12-01,37.02,171.02,0.19
2009-12-01,37.02,172.02,0.192
2009-12-01,37.02,173.02,0.222
2009-12-01,37.02,174.02,0.225
2009-12-01,37.02,175.02,0.294
2009-12-01,37.02,176.02,0.199
2009-12-01,37.02,177.02,0.203
2009-12-01,37.02,178.02,0.216
2009-12-01,37.02,179.02,0.228
2009-12-01,38.02,-179.98,0.215
2009-12-01,38.02,-178.98,0.207
2009-12-01,38.02,-177.98,0.223
2009-12-01,38.02,-176.98,0.192
2009-12-01,38.02,-175.98,0.17
2009-12-01,38.02,-174.98,0.174
2009-12-01,38.02,-173.98,0.194
2009-12-01,38.02,-172.98,0.198
2009-12-01,38.02,-171.98,0.184
2009-12-01,38.02,-170.98,0.204
2009-12-01,38.02,-169.98,0.195
2009-12-01,38.02,-168.98,0.205
2009-12-01,38.02,-167.98,0.198
2009-12-01,38.02,-166.98,0.201
2009-12-01,38.02,-165.98,0.201
2009-12-01,38.02,-164.98,0.184
2009-12-01,38.02,-163.98,0.2
2009-12-01,38.02,-162.98,0.203
2009-12-01,38.02,-161.98,0.201
2009-12-01,38.02,-160.98,0.212
2009-12-01,38.02,-159.98,0.206
2009-12-01,38.02,-158.98,0.213
2009-12-01,38.02,-157.98,0.193
2009-12-01,38.02,-156.98,0.202
2009-12-01,38.02,-155.98,0.217
2009-12-01,38.02,-154.98,0.208
2009-12-01,38.02,-153.98,0.189
2009-12-01,38.02,-152.98,0.183
2009-12-01,38.02,-151.98,0.209
2009-12-01,38.02,-150.98,0.198
2009-12-01,38.02,-149.98,0.197
2009-12-01,38.02,-148.98,0.175
2009-12-01,38.02,-147.98,0.189
2009-12-01,38.02,-146.98,0.216
2009-12-01,38.02,-145.98,0.224
2009-12-01,38.02,-144.98,0.194
2009-12-01,38.02,-143.98,0.156
2009-12-01,38.02,-142.98,0.184
2009-12-01,38.02,-141.98,0.191
2009-12-01,38.02,-140.98,0.152
2009-12-01,38.02,-139.98,0.172
2009-12-01,38.02,-138.98,0.181
2009-12-01,38.02,-137.98,0.153
2009-12-01,38.02,-136.98,0.148
2009-12-01,38.02,-135.98,0.164
2009-12-01,38.02,-134.98,0.171
2009-12-01,38.02,-133.98,0.174
2009-12-01,38.02,-132.98,0.16
2009-12-01,38.02,-131.98,0.151
2009-12-01,38.02,-130.98,0.153
2009-12-01,38.02,-129.98,0.226
2009-12-01,38.02,-128.98,0.235
2009-12-01,38.02,-127.98,0.313
2009-12-01,38.02,-126.98,0.256
2009-12-01,38.02,-125.98,0.689
2009-12-01,38.02,-124.98,0.694
2009-12-01,38.02,-123.98,0.868
2009-12-01,38.02,-118.98,34.096
2009-12-01,38.02,-75.98,12.638
2009-12-01,38.02,-74.98,3.059
2009-12-01,38.02,-73.98,0.597
2009-12-01,38.02,-72.98,0.409
2009-12-01,38.02,-71.98,0.421
2009-12-01,38.02,-70.98,0.519
2009-12-01,38.02,-69.98,0.362
2009-12-01,38.02,-68.98,0.26
2009-12-01,38.02,-66.98,0.222
2009-12-01,38.02,-65.98,0.185
2009-12-01,38.02,-63.98,0.199
2009-12-01,38.02,-62.98,0.177
2009-12-01,38.02,-61.98,0.189
2009-12-01,38.02,-60.98,0.164
2009-12-01,38.02,-59.98,0.134
2009-12-01,38.02,-58.98,0.116
2009-12-01,38.02,-57.98,0.151
2009-12-01,38.02,-56.98,0.154
2009-12-01,38.02,-55.98,0.15
2009-12-01,38.02,-54.98,0.178
2009-12-01,38.02,-53.98,0.193
2009-12-01,38.02,-52.98,0.183
2009-12-01,38.02,-51.98,0.17
2009-12-01,38.02,-50.98,0.175
2009-12-01,38.02,-49.98,0.179
2009-12-01,38.02,-48.98,0.158
2009-12-01,38.02,-47.98,0.177
2009-12-01,38.02,-46.98,0.188
2009-12-01,38.02,-45.98,0.189
2009-12-01,38.02,-44.98,0.214
2009-12-01,38.02,-43.98,0.197
2009-12-01,38.02,-42.98,0.175
2009-12-01,38.02,-41.98,0.178
2009-12-01,38.02,-40.98,0.196
2009-12-01,38.02,-39.98,0.179
2009-12-01,38.02,-38.98,0.23
2009-12-01,38.02,-37.98,0.203
2009-12-01,38.02,-36.98,0.217
2009-12-01,38.02,-35.98,0.179
2009-12-01,38.02,-34.98,0.182
2009-12-01,38.02,-33.98,0.202
2009-12-01,38.02,-32.98,0.23
2009-12-01,38.02,-31.98,0.204
2009-12-01,38.02,-30.98,0.207
2009-12-01,38.02,-29.98,0.259
2009-12-01,38.02,-28.98,0.241
2009-12-01,38.02,-27.98,0.269
2009-12-01,38.02,-26.98,0.273
2009-12-01,38.02,-25.98,0.261
2009-12-01,38.02,-24.98,0.244
2009-12-01,38.02,-23.98,0.229
2009-12-01,38.02,-22.98,0.205
2009-12-01,38.02,-21.98,0.19
2009-12-01,38.02,-20.98,0.199
2009-12-01,38.02,-19.98,0.174
2009-12-01,38.02,-18.98,0.2
2009-12-01,38.02,-17.98,0.202
2009-12-01,38.02,-16.98,0.192
2009-12-01,38.02,-15.98,0.185
2009-12-01,38.02,-14.98,0.183
2009-12-01,38.02,-13.98,0.176
2009-12-01,38.02,-12.98,0.222
2009-12-01,38.02,-11.98,0.205
2009-12-01,38.02,-10.98,0.232
2009-12-01,38.02,-9.98,0.318
2009-12-01,38.02,-8.98,0.478
2009-12-01,38.02,0.02,0.346
2009-12-01,38.02,1.02,0.276
2009-12-01,38.02,2.02,0.271
2009-12-01,38.02,3.02,0.322
2009-12-01,38.02,4.02,0.393
2009-12-01,38.02,5.02,0.427
2009-12-01,38.02,6.02,0.393
2009-12-01,38.02,7.02,0.339
2009-12-01,38.02,8.02,0.39
2009-12-01,38.02,9.02,0.288
2009-12-01,38.02,10.02,0.368
2009-12-01,38.02,11.02,0.297
2009-12-01,38.02,12.02,0.344
2009-12-01,38.02,17.02,0.269
2009-12-01,38.02,18.02,0.207
2009-12-01,38.02,19.02,0.248
2009-12-01,38.02,20.02,0.205
2009-12-01,38.02,21.02,0.289
2009-12-01,38.02,24.02,0.297
2009-12-01,38.02,25.02,0.232
2009-12-01,38.02,26.02,0.174
2009-12-01,38.02,27.02,0.251
2009-12-01,38.02,49.02,2.811
2009-12-01,38.02,50.02,2.41
2009-12-01,38.02,51.02,2.138
2009-12-01,38.02,52.02,2.965
2009-12-01,38.02,53.02,1.741
2009-12-01,38.02,118.02,3.352
2009-12-01,38.02,119.02,5.487
2009-12-01,38.02,120.02,1.828
2009-12-01,38.02,121.02,2.033
2009-12-01,38.02,122.02,2.13
2009-12-01,38.02,123.02,2.243
2009-12-01,38.02,124.02,1.813
2009-12-01,38.02,125.02,3.878
2009-12-01,38.02,129.02,0.715
2009-12-01,38.02,130.02,0.341
2009-12-01,38.02,131.02,0.349
2009-12-01,38.02,132.02,0.503
2009-12-01,38.02,133.02,0.35
2009-12-01,38.02,134.02,0.341
2009-12-01,38.02,135.02,0.394
2009-12-01,38.02,136.02,0.348
2009-12-01,38.02,137.02,0.298
2009-12-01,38.02,138.02,0.273
2009-12-01,38.02,139.02,1.682
2009-12-01,38.02,141.02,3.346
2009-12-01,38.02,142.02,0.355
2009-12-01,38.02,143.02,0.387
2009-12-01,38.02,144.02,0.322
2009-12-01,38.02,145.02,0.348
2009-12-01,38.02,146.02,0.435
2009-12-01,38.02,147.02,0.324
2009-12-01,38.02,148.02,0.241
2009-12-01,38.02,149.02,0.243
2009-12-01,38.02,150.02,0.246
2009-12-01,38.02,151.02,0.221
2009-12-01,38.02,152.02,0.245
2009-12-01,38.02,153.02,0.217
2009-12-01,38.02,154.02,0.201
2009-12-01,38.02,155.02,0.201
2009-12-01,38.02,156.02,0.215
2009-12-01,38.02,157.02,0.23
2009-12-01,38.02,158.02,0.228
2009-12-01,38.02,159.02,0.183
2009-12-01,38.02,160.02,0.196
2009-12-01,38.02,161.02,0.242
2009-12-01,38.02,162.02,0.286
2009-12-01,38.02,163.02,0.279
2009-12-01,38.02,164.02,0.277
2009-12-01,38.02,165.02,0.278
2009-12-01,38.02,166.02,0.245
2009-12-01,38.02,167.02,0.311
2009-12-01,38.02,168.02,0.218
2009-12-01,38.02,169.02,0.302
2009-12-01,38.02,170.02,0.241
2009-12-01,38.02,171.02,0.205
2009-12-01,38.02,172.02,0.225
2009-12-01,38.02,173.02,0.212
2009-12-01,38.02,174.02,0.253
2009-12-01,38.02,175.02,0.239
2009-12-01,38.02,176.02,0.294
2009-12-01,38.02,177.02,0.217
2009-12-01,38.02,178.02,0.251
2009-12-01,38.02,179.02,0.261
2009-12-01,39.02,-179.98,0.193
2009-12-01,39.02,-178.98,0.21
2009-12-01,39.02,-177.98,0.205
2009-12-01,39.02,-176.98,0.188
2009-12-01,39.02,-175.98,0.193
2009-12-01,39.02,-174.98,0.191
2009-12-01,39.02,-173.98,0.187
2009-12-01,39.02,-172.98,0.194
2009-12-01,39.02,-171.98,0.195
2009-12-01,39.02,-170.98,0.192
2009-12-01,39.02,-169.98,0.192
2009-12-01,39.02,-168.98,0.194
2009-12-01,39.02,-167.98,0.196
2009-12-01,39.02,-166.98,0.212
2009-12-01,39.02,-165.98,0.218
2009-12-01,39.02,-164.98,0.2
2009-12-01,39.02,-163.98,0.206
2009-12-01,39.02,-162.98,0.204
2009-12-01,39.02,-161.98,0.241
2009-12-01,39.02,-160.98,0.237
2009-12-01,39.02,-159.98,0.252
2009-12-01,39.02,-158.98,0.217
2009-12-01,39.02,-157.98,0.237
2009-12-01,39.02,-156.98,0.22
2009-12-01,39.02,-155.98,0.238
2009-12-01,39.02,-154.98,0.246
2009-12-01,39.02,-153.98,0.186
2009-12-01,39.02,-152.98,0.19
2009-12-01,39.02,-151.98,0.219
2009-12-01,39.02,-150.98,0.23
2009-12-01,39.02,-149.98,0.211
2009-12-01,39.02,-148.98,0.185
2009-12-01,39.02,-147.98,0.189
2009-12-01,39.02,-146.98,0.247
2009-12-01,39.02,-145.98,0.218
2009-12-01,39.02,-144.98,0.193
2009-12-01,39.02,-143.98,0.202
2009-12-01,39.02,-142.98,0.204
2009-12-01,39.02,-141.98,0.194
2009-12-01,39.02,-140.98,0.185
2009-12-01,39.02,-139.98,0.191
2009-12-01,39.02,-138.98,0.175
2009-12-01,39.02,-137.98,0.179
2009-12-01,39.02,-136.98,0.186
2009-12-01,39.02,-135.98,0.172
2009-12-01,39.02,-134.98,0.181
2009-12-01,39.02,-133.98,0.183
2009-12-01,39.02,-132.98,0.188
2009-12-01,39.02,-131.98,0.185
2009-12-01,39.02,-130.98,0.177
2009-12-01,39.02,-129.98,0.278
2009-12-01,39.02,-128.98,0.24
2009-12-01,39.02,-127.98,0.688
2009-12-01,39.02,-126.98,0.603
2009-12-01,39.02,-125.98,0.901
2009-12-01,39.02,-124.98,0.667
2009-12-01,39.02,-123.98,0.833
2009-12-01,39.02,-119.98,1.072
2009-12-01,39.02,-74.98,6.169
2009-12-01,39.02,-73.98,1.859
2009-12-01,39.02,-72.98,0.536
2009-12-01,39.02,-71.98,0.279
2009-12-01,39.02,-70.98,0.415
2009-12-01,39.02,-69.98,0.284
2009-12-01,39.02,-68.98,0.262
2009-12-01,39.02,-67.98,0.365
2009-12-01,39.02,-66.98,0.367
2009-12-01,39.02,-64.98,0.153
2009-12-01,39.02,-63.98,0.139
2009-12-01,39.02,-62.98,0.208
2009-12-01,39.02,-61.98,0.304
2009-12-01,39.02,-60.98,0.168
2009-12-01,39.02,-59.98,0.162
2009-12-01,39.02,-58.98,0.166
2009-12-01,39.02,-56.98,0.169
2009-12-01,39.02,-55.98,0.176
2009-12-01,39.02,-54.98,0.186
2009-12-01,39.02,-53.98,0.216
2009-12-01,39.02,-52.98,0.185
2009-12-01,39.02,-51.98,0.171
2009-12-01,39.02,-50.98,0.179
2009-12-01,39.02,-49.98,0.218
2009-12-01,39.02,-48.98,0.19
2009-12-01,39.02,-47.98,0.182
2009-12-01,39.02,-46.98,0.194
2009-12-01,39.02,-45.98,0.208
2009-12-01,39.02,-44.98,0.188
2009-12-01,39.02,-43.98,0.23
2009-12-01,39.02,-42.98,0.234
2009-12-01,39.02,-41.98,0.185
2009-12-01,39.02,-40.98,0.189
2009-12-01,39.02,-39.98,0.153
2009-12-01,39.02,-38.98,0.227
2009-12-01,39.02,-37.98,0.21
2009-12-01,39.02,-36.98,0.186
2009-12-01,39.02,-35.98,0.204
2009-12-01,39.02,-34.98,0.201
2009-12-01,39.02,-33.98,0.231
2009-12-01,39.02,-32.98,0.225
2009-12-01,39.02,-31.98,0.236
2009-12-01,39.02,-30.98,0.196
2009-12-01,39.02,-29.98,0.219
2009-12-01,39.02,-28.98,0.291
2009-12-01,39.02,-26.98,0.33
2009-12-01,39.02,-25.98,0.218
2009-12-01,39.02,-24.98,0.21
2009-12-01,39.02,-23.98,0.179
2009-12-01,39.02,-22.98,0.194
2009-12-01,39.02,-21.98,0.194
2009-12-01,39.02,-20.98,0.197
2009-12-01,39.02,-19.98,0.188
2009-12-01,39.02,-18.98,0.182
2009-12-01,39.02,-17.98,0.223
2009-12-01,39.02,-16.98,0.215
2009-12-01,39.02,-15.98,0.163
2009-12-01,39.02,-14.98,0.204
2009-12-01,39.02,-13.98,0.267
2009-12-01,39.02,-12.98,0.227
2009-12-01,39.02,-11.98,0.215
2009-12-01,39.02,-10.98,0.204
2009-12-01,39.02,-9.98,0.248
2009-12-01,39.02,0.02,0.416
2009-12-01,39.02,1.02,0.274
2009-12-01,39.02,2.02,0.227
2009-12-01,39.02,3.02,0.228
2009-12-01,39.02,4.02,0.252
2009-12-01,39.02,5.02,0.35
2009-12-01,39.02,6.02,0.382
2009-12-01,39.02,7.02,0.412
2009-12-01,39.02,8.02,0.407
2009-12-01,39.02,10.02,0.224
2009-12-01,39.02,11.02,0.221
2009-12-01,39.02,12.02,0.219
2009-12-01,39.02,13.02,0.191
2009-12-01,39.02,14.02,0.187
2009-12-01,39.02,15.02,0.19
2009-12-01,39.02,16.02,0.311
2009-12-01,39.02,18.02,0.318
2009-12-01,39.02,19.02,0.264
2009-12-01,39.02,20.02,0.223
2009-12-01,39.02,23.02,1.596
2009-12-01,39.02,24.02,0.283
2009-12-01,39.02,25.02,0.202
2009-12-01,39.02,26.02,0.186
2009-12-01,39.02,49.02,2.598
2009-12-01,39.02,50.02,3.333
2009-12-01,39.02,51.02,2.987
2009-12-01,39.02,52.02,2.661
2009-12-01,39.02,53.02,1.332
2009-12-01,39.02,118.02,3.2
2009-12-01,39.02,119.02,2.265
2009-12-01,39.02,120.02,1.773
2009-12-01,39.02,121.02,2.594
2009-12-01,39.02,122.02,2.705
2009-12-01,39.02,123.02,2.353
2009-12-01,39.02,124.02,3.245
2009-12-01,39.02,125.02,3.265
2009-12-01,39.02,128.02,3.326
2009-12-01,39.02,129.02,0.618
2009-12-01,39.02,130.02,0.472
2009-12-01,39.02,131.02,0.269
2009-12-01,39.02,132.02,0.393
2009-12-01,39.02,133.02,0.565
2009-12-01,39.02,134.02,0.474
2009-12-01,39.02,135.02,0.532
2009-12-01,39.02,136.02,0.318
2009-12-01,39.02,137.02,0.319
2009-12-01,39.02,138.02,0.322
2009-12-01,39.02,139.02,0.367
2009-12-01,39.02,142.02,0.357
2009-12-01,39.02,143.02,0.243
2009-12-01,39.02,144.02,0.226
2009-12-01,39.02,145.02,0.26
2009-12-01,39.02,146.02,0.382
2009-12-01,39.02,147.02,0.423
2009-12-01,39.02,148.02,0.275
2009-12-01,39.02,149.02,0.283
2009-12-01,39.02,150.02,0.281
2009-12-01,39.02,151.02,0.269
2009-12-01,39.02,152.02,0.274
2009-12-01,39.02,153.02,0.234
2009-12-01,39.02,154.02,0.267
2009-12-01,39.02,155.02,0.36
2009-12-01,39.02,156.02,0.33
2009-12-01,39.02,157.02,0.3
2009-12-01,39.02,158.02,0.232
2009-12-01,39.02,159.02,0.22
2009-12-01,39.02,160.02,0.233
2009-12-01,39.02,161.02,0.27
2009-12-01,39.02,162.02,0.302
2009-12-01,39.02,163.02,0.234
2009-12-01,39.02,164.02,0.229
2009-12-01,39.02,165.02,0.305
2009-12-01,39.02,166.02,0.306
2009-12-01,39.02,167.02,0.261
2009-12-01,39.02,168.02,0.24
2009-12-01,39.02,169.02,0.229
2009-12-01,39.02,170.02,0.255
2009-12-01,39.02,171.02,0.251
2009-12-01,39.02,172.02,0.255
2009-12-01,39.02,173.02,0.267
2009-12-01,39.02,174.02,0.265
2009-12-01,39.02,175.02,0.209
2009-12-01,39.02,176.02,0.24
2009-12-01,39.02,177.02,0.281
2009-12-01,39.02,178.02,0.238
2009-12-01,39.02,179.02,0.21
2009-12-01,40.02,-179.98,0.199
2009-12-01,40.02,-178.98,0.217
2009-12-01,40.02,-177.98,0.227
2009-12-01,40.02,-176.98,0.232
2009-12-01,40.02,-175.98,0.212
2009-12-01,40.02,-174.98,0.214
2009-12-01,40.02,-173.98,0.194
2009-12-01,40.02,-172.98,0.195
2009-12-01,40.02,-171.98,0.182
2009-12-01,40.02,-170.98,0.216
2009-12-01,40.02,-169.98,0.233
2009-12-01,40.02,-168.98,0.238
2009-12-01,40.02,-167.98,0.248
2009-12-01,40.02,-166.98,0.238
2009-12-01,40.02,-165.98,0.217
2009-12-01,40.02,-164.98,0.253
2009-12-01,40.02,-163.98,0.255
2009-12-01,40.02,-162.98,0.228
2009-12-01,40.02,-161.98,0.226
2009-12-01,40.02,-160.98,0.262
2009-12-01,40.02,-159.98,0.225
2009-12-01,40.02,-158.98,0.184
2009-12-01,40.02,-157.98,0.203
2009-12-01,40.02,-156.98,0.197
2009-12-01,40.02,-155.98,0.237
2009-12-01,40.02,-154.98,0.279
2009-12-01,40.02,-153.98,0.276
2009-12-01,40.02,-152.98,0.211
2009-12-01,40.02,-151.98,0.307
2009-12-01,40.02,-150.98,0.35
2009-12-01,40.02,-149.98,0.272
2009-12-01,40.02,-148.98,0.253
2009-12-01,40.02,-147.98,0.247
2009-12-01,40.02,-146.98,0.249
2009-12-01,40.02,-145.98,0.27
2009-12-01,40.02,-144.98,0.328
2009-12-01,40.02,-143.98,0.273
2009-12-01,40.02,-142.98,0.231
2009-12-01,40.02,-141.98,0.216
2009-12-01,40.02,-140.98,0.191
2009-12-01,40.02,-139.98,0.182
2009-12-01,40.02,-138.98,0.189
2009-12-01,40.02,-137.98,0.206
2009-12-01,40.02,-136.98,0.195
2009-12-01,40.02,-135.98,0.171
2009-12-01,40.02,-134.98,0.178
2009-12-01,40.02,-133.98,0.168
2009-12-01,40.02,-132.98,0.183
2009-12-01,40.02,-131.98,0.193
2009-12-01,40.02,-130.98,0.184
2009-12-01,40.02,-129.98,0.222
2009-12-01,40.02,-128.98,0.213
2009-12-01,40.02,-127.98,0.417
2009-12-01,40.02,-126.98,0.759
2009-12-01,40.02,-125.98,0.74
2009-12-01,40.02,-124.98,0.706
2009-12-01,40.02,-73.98,6.765
2009-12-01,40.02,-72.98,1.979
2009-12-01,40.02,-71.98,0.647
2009-12-01,40.02,-70.98,0.425
2009-12-01,40.02,-69.98,0.725
2009-12-01,40.02,-68.98,0.399
2009-12-01,40.02,-67.98,0.329
2009-12-01,40.02,-66.98,0.189
2009-12-01,40.02,-64.98,0.326
2009-12-01,40.02,-63.98,0.299
2009-12-01,40.02,-62.98,0.317
2009-12-01,40.02,-61.98,0.286
2009-12-01,40.02,-59.98,0.232
2009-12-01,40.02,-58.98,0.283
2009-12-01,40.02,-57.98,0.443
2009-12-01,40.02,-56.98,0.267
2009-12-01,40.02,-55.98,0.196
2009-12-01,40.02,-54.98,0.214
2009-12-01,40.02,-53.98,0.232
2009-12-01,40.02,-52.98,0.316
2009-12-01,40.02,-51.98,0.224
2009-12-01,40.02,-50.98,0.221
2009-12-01,40.02,-49.98,0.224
2009-12-01,40.02,-48.98,0.198
2009-12-01,40.02,-47.98,0.178
2009-12-01,40.02,-46.98,0.563
2009-12-01,40.02,-45.98,0.218
2009-12-01,40.02,-44.98,0.185
2009-12-01,40.02,-43.98,0.184
2009-12-01,40.02,-42.98,0.167
2009-12-01,40.02,-41.98,0.155
2009-12-01,40.02,-40.98,0.196
2009-12-01,40.02,-39.98,0.206
2009-12-01,40.02,-38.98,0.212
2009-12-01,40.02,-37.98,0.266
2009-12-01,40.02,-36.98,0.197
2009-12-01,40.02,-35.98,0.197
2009-12-01,40.02,-34.98,0.206
2009-12-01,40.02,-33.98,0.203
2009-12-01,40.02,-32.98,0.203
2009-12-01,40.02,-31.98,0.223
2009-12-01,40.02,-30.98,0.255
2009-12-01,40.02,-29.98,0.216
2009-12-01,40.02,-28.98,0.222
2009-12-01,40.02,-27.98,0.225
2009-12-01,40.02,-26.98,0.205
2009-12-01,40.02,-25.98,0.211
2009-12-01,40.02,-24.98,0.223
2009-12-01,40.02,-23.98,0.207
2009-12-01,40.02,-22.98,0.211
2009-12-01,40.02,-21.98,0.229
2009-12-01,40.02,-20.98,0.23
2009-12-01,40.02,-19.98,0.212
2009-12-01,40.02,-18.98,0.237
2009-12-01,40.02,-17.98,0.249
2009-12-01,40.02,-16.98,0.251
2009-12-01,40.02,-15.98,0.227
2009-12-01,40.02,-14.98,0.233
2009-12-01,40.02,-13.98,0.235
2009-12-01,40.02,-12.98,0.293
2009-12-01,40.02,-11.98,0.256
2009-12-01,40.02,-10.98,0.282
2009-12-01,40.02,-9.98,0.282
2009-12-01,40.02,-8.98,2.257
2009-12-01,40.02,1.02,0.336
2009-12-01,40.02,2.02,0.342
2009-12-01,40.02,3.02,0.321
2009-12-01,40.02,5.02,0.276
2009-12-01,40.02,6.02,0.446
2009-12-01,40.02,7.02,0.485
2009-12-01,40.02,8.02,0.437
2009-12-01,40.02,10.02,0.217
2009-12-01,40.02,11.02,0.215
2009-12-01,40.02,12.02,0.197
2009-12-01,40.02,13.02,0.197
2009-12-01,40.02,14.02,0.195
2009-12-01,40.02,15.02,0.228
2009-12-01,40.02,17.02,0.507
2009-12-01,40.02,19.02,0.345
2009-12-01,40.02,23.02,0.432
2009-12-01,40.02,24.02,0.522
2009-12-01,40.02,25.02,0.26
2009-12-01,40.02,26.02,0.665
2009-12-01,40.02,50.02,3.965
2009-12-01,40.02,51.02,4.775
2009-12-01,40.02,52.02,1.92
2009-12-01,40.02,120.02,2.989
2009-12-01,40.02,121.02,4.499
2009-12-01,40.02,128.02,2.902
2009-12-01,40.02,129.02,0.88
2009-12-01,40.02,130.02,0.717
2009-12-01,40.02,131.02,0.654
2009-12-01,40.02,132.02,0.545
2009-12-01,40.02,133.02,0.557
2009-12-01,40.02,134.02,0.765
2009-12-01,40.02,135.02,0.865
2009-12-01,40.02,136.02,0.697
2009-12-01,40.02,137.02,0.467
2009-12-01,40.02,138.02,0.417
2009-12-01,40.02,142.02,0.312
2009-12-01,40.02,143.02,0.311
2009-12-01,40.02,144.02,0.227
2009-12-01,40.02,145.02,0.23
2009-12-01,40.02,146.02,0.355
2009-12-01,40.02,147.02,0.388
2009-12-01,40.02,148.02,0.323
2009-12-01,40.02,149.02,0.287
2009-12-01,40.02,150.02,0.316
2009-12-01,40.02,151.02,0.324
2009-12-01,40.02,152.02,0.284
2009-12-01,40.02,153.02,0.234
2009-12-01,40.02,154.02,0.346
2009-12-01,40.02,155.02,0.227
2009-12-01,40.02,156.02,0.214
2009-12-01,40.02,157.02,0.243
2009-12-01,40.02,158.02,0.273
2009-12-01,40.02,159.02,0.242
2009-12-01,40.02,160.02,0.286
2009-12-01,40.02,161.02,0.283
2009-12-01,40.02,162.02,0.279
2009-12-01,40.02,163.02,0.231
2009-12-01,40.02,164.02,0.317
2009-12-01,40.02,165.02,0.262
2009-12-01,40.02,166.02,0.229
2009-12-01,40.02,167.02,0.208
2009-12-01,40.02,168.02,0.217
2009-12-01,40.02,169.02,0.254
2009-12-01,40.02,170.02,0.224
2009-12-01,40.02,171.02,0.269
2009-12-01,40.02,172.02,0.286
2009-12-01,40.02,173.02,0.263
2009-12-01,40.02,174.02,0.232
2009-12-01,40.02,176.02,0.255
2009-12-01,40.02,177.02,0.254
2009-12-01,40.02,179.02,0.209
2009-12-01,41.02,-179.98,0.175
2009-12-01,41.02,-178.98,0.228
2009-12-01,41.02,-177.98,0.223
2009-12-01,41.02,-176.98,0.269
2009-12-01,41.02,-175.98,0.249
2009-12-01,41.02,-174.98,0.24
2009-12-01,41.02,-173.98,0.218
2009-12-01,41.02,-172.98,0.26
2009-12-01,41.02,-171.98,0.241
2009-12-01,41.02,-170.98,0.216
2009-12-01,41.02,-169.98,0.207
2009-12-01,41.02,-168.98,0.219
2009-12-01,41.02,-167.98,0.236
2009-12-01,41.02,-166.98,0.221
2009-12-01,41.02,-165.98,0.222
2009-12-01,41.02,-164.98,0.205
2009-12-01,41.02,-163.98,0.23
2009-12-01,41.02,-162.98,0.206
2009-12-01,41.02,-161.98,0.255
2009-12-01,41.02,-160.98,0.259
2009-12-01,41.02,-159.98,0.224
2009-12-01,41.02,-158.98,0.199
2009-12-01,41.02,-157.98,0.186
2009-12-01,41.02,-156.98,0.241
2009-12-01,41.02,-155.98,0.251
2009-12-01,41.02,-154.98,0.252
2009-12-01,41.02,-153.98,0.285
2009-12-01,41.02,-152.98,0.282
2009-12-01,41.02,-151.98,0.303
2009-12-01,41.02,-150.98,0.37
2009-12-01,41.02,-149.98,0.453
2009-12-01,41.02,-148.98,0.46
2009-12-01,41.02,-147.98,0.453
2009-12-01,41.02,-146.98,0.406
2009-12-01,41.02,-145.98,0.332
2009-12-01,41.02,-144.98,0.365
2009-12-01,41.02,-143.98,0.333
2009-12-01,41.02,-142.98,0.324
2009-12-01,41.02,-141.98,0.216
2009-12-01,41.02,-140.98,0.243
2009-12-01,41.02,-139.98,0.298
2009-12-01,41.02,-138.98,0.29
2009-12-01,41.02,-137.98,0.238
2009-12-01,41.02,-136.98,0.276
2009-12-01,41.02,-135.98,0.187
2009-12-01,41.02,-134.98,0.213
2009-12-01,41.02,-133.98,0.191
2009-12-01,41.02,-132.98,0.225
2009-12-01,41.02,-131.98,0.2
2009-12-01,41.02,-130.98,0.183
2009-12-01,41.02,-129.98,0.211
2009-12-01,41.02,-128.98,0.286
2009-12-01,41.02,-127.98,0.606
2009-12-01,41.02,-126.98,0.704
2009-12-01,41.02,-125.98,0.617
2009-12-01,41.02,-124.98,0.782
2009-12-01,41.02,-72.98,3.978
2009-12-01,41.02,-70.98,2.547
2009-12-01,41.02,-69.98,3.469
2009-12-01,41.02,-68.98,1.403
2009-12-01,41.02,-67.98,1.843
2009-12-01,41.02,-66.98,0.968
2009-12-01,41.02,-65.98,0.534
2009-12-01,41.02,-64.98,0.469
2009-12-01,41.02,-63.98,0.285
2009-12-01,41.02,-62.98,0.341
2009-12-01,41.02,-61.98,0.194
2009-12-01,41.02,-60.98,0.258
2009-12-01,41.02,-59.98,0.233
2009-12-01,41.02,-58.98,0.278
2009-12-01,41.02,-57.98,0.273
